번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
3425,5,2017,정면,단어,KETI_SL_0000003425.MOV,72
3426,5,2017,정면,단어,KETI_SL_0000003426.MOV,73
3427,5,2017,정면,단어,KETI_SL_0000003427.MOV,74
3428,5,2017,정면,단어,KETI_SL_0000003428.MOV,75
3429,5,2017,정면,단어,KETI_SL_0000003429.MOV,76
3430,5,2017,정면,단어,KETI_SL_0000003430.MOV,77
3431,5,2017,정면,단어,KETI_SL_0000003431.MOV,78
3432,5,2017,정면,단어,KETI_SL_0000003432.MOV,79
3433,5,2017,정면,단어,KETI_SL_0000003433.MOV,80
3434,5,2017,정면,단어,KETI_SL_0000003434.MOV,81
3435,5,2017,정면,단어,KETI_SL_0000003435.MOV,82
3436,5,2017,정면,단어,KETI_SL_0000003436.MOV,83
3437,5,2017,정면,단어,KETI_SL_0000003437.MOV,84
3438,5,2017,정면,단어,KETI_SL_0000003438.MOV,85
3439,5,2017,정면,단어,KETI_SL_0000003439.MOV,86
3440,5,2017,정면,단어,KETI_SL_0000003440.MOV,87
3441,5,2017,정면,단어,KETI_SL_0000003441.MOV,88
3442,5,2017,정면,단어,KETI_SL_0000003442.MOV,89
3443,5,2017,정면,단어,KETI_SL_0000003443.MOV,90
3444,5,2017,정면,단어,KETI_SL_0000003444.MOV,91
3445,5,2017,정면,단어,KETI_SL_0000003445.MOV,92
3446,5,2017,정면,단어,KETI_SL_0000003446.MOV,93
3447,5,2017,정면,단어,KETI_SL_0000003447.MOV,94
3448,5,2017,정면,단어,KETI_SL_0000003448.MOV,95
3449,5,2017,정면,단어,KETI_SL_0000003449.MOV,96
3450,5,2017,정면,단어,KETI_SL_0000003450.MOV,97
3451,5,2017,정면,단어,KETI_SL_0000003451.MOV,98
3452,5,2017,정면,단어,KETI_SL_0000003452.MOV,99
3453,5,2017,정면,단어,KETI_SL_0000003453.MOV,100
3772,5,2017,측면,단어,KETI_SL_0000003772.MTS,0
3773,5,2017,측면,단어,KETI_SL_0000003773.MTS,1
3774,5,2017,측면,단어,KETI_SL_0000003774.MTS,2
3775,5,2017,측면,단어,KETI_SL_0000003775.MTS,3
3776,5,2017,측면,단어,KETI_SL_0000003776.MTS,4
3777,5,2017,측면,단어,KETI_SL_0000003777.MTS,5
3778,5,2017,측면,단어,KETI_SL_0000003778.MTS,6
3779,5,2017,측면,단어,KETI_SL_0000003779.MTS,7
3780,5,2017,측면,단어,KETI_SL_0000003780.MTS,8
3781,5,2017,측면,단어,KETI_SL_0000003781.MTS,9
3782,5,2017,측면,단어,KETI_SL_0000003782.MTS,10
3783,5,2017,측면,단어,KETI_SL_0000003783.MTS,11
3784,5,2017,측면,단어,KETI_SL_0000003784.MTS,12
3785,5,2017,측면,단어,KETI_SL_0000003785.MTS,13
3786,5,2017,측면,단어,KETI_SL_0000003786.MTS,14
3787,5,2017,측면,단어,KETI_SL_0000003787.MTS,15
3788,5,2017,측면,단어,KETI_SL_0000003788.MTS,16
3789,5,2017,측면,단어,KETI_SL_0000003789.MTS,17
3790,5,2017,측면,단어,KETI_SL_0000003790.MTS,18
3791,5,2017,측면,단어,KETI_SL_0000003791.MTS,19
3792,5,2017,측면,단어,KETI_SL_0000003792.MTS,20
3793,5,2017,측면,단어,KETI_SL_0000003793.MTS,21
3794,5,2017,측면,단어,KETI_SL_0000003794.MTS,22
3795,5,2017,측면,단어,KETI_SL_0000003795.MTS,23
3796,5,2017,측면,단어,KETI_SL_0000003796.MTS,24
3797,5,2017,측면,단어,KETI_SL_0000003797.MTS,25
3798,5,2017,측면,단어,KETI_SL_0000003798.MTS,26
3799,5,2017,측면,단어,KETI_SL_0000003799.MTS,27
3800,5,2017,측면,단어,KETI_SL_0000003800.MTS,28
3801,5,2017,측면,단어,KETI_SL_0000003801.MTS,29
3802,5,2017,측면,단어,KETI_SL_0000003802.MTS,30
3803,5,2017,측면,단어,KETI_SL_0000003803.MTS,31
3804,5,2017,측면,단어,KETI_SL_0000003804.MTS,32
3805,5,2017,측면,단어,KETI_SL_0000003805.MTS,33
3806,5,2017,측면,단어,KETI_SL_0000003806.MTS,34
3807,5,2017,측면,단어,KETI_SL_0000003807.MTS,35
3808,5,2017,측면,단어,KETI_SL_0000003808.MTS,36
3809,5,2017,측면,단어,KETI_SL_0000003809.MTS,37
3810,5,2017,측면,단어,KETI_SL_0000003810.MTS,38
3811,5,2017,측면,단어,KETI_SL_0000003811.MTS,39
3812,5,2017,측면,단어,KETI_SL_0000003812.MTS,40
3813,5,2017,측면,단어,KETI_SL_0000003813.MTS,41
3814,5,2017,측면,단어,KETI_SL_0000003814.MTS,42
3815,5,2017,측면,단어,KETI_SL_0000003815.MTS,43
3816,5,2017,측면,단어,KETI_SL_0000003816.MTS,44
3817,5,2017,측면,단어,KETI_SL_0000003817.MTS,45
3818,5,2017,측면,단어,KETI_SL_0000003818.MTS,46
3819,5,2017,측면,단어,KETI_SL_0000003819.MTS,47
3820,5,2017,측면,단어,KETI_SL_0000003820.MTS,48
3821,5,2017,측면,단어,KETI_SL_0000003821.MTS,49
3822,5,2017,측면,단어,KETI_SL_0000003822.MTS,50
3823,5,2017,측면,단어,KETI_SL_0000003823.MTS,51
3824,5,2017,측면,단어,KETI_SL_0000003824.MTS,52
3825,5,2017,측면,단어,KETI_SL_0000003825.MTS,53
3826,5,2017,측면,단어,KETI_SL_0000003826.MTS,54
3827,5,2017,측면,단어,KETI_SL_0000003827.MTS,55
3828,5,2017,측면,단어,KETI_SL_0000003828.MTS,56
3829,5,2017,측면,단어,KETI_SL_0000003829.MTS,57
3830,5,2017,측면,단어,KETI_SL_0000003830.MTS,58
3831,5,2017,측면,단어,KETI_SL_0000003831.MTS,59
3832,5,2017,측면,단어,KETI_SL_0000003832.MTS,60
3833,5,2017,측면,단어,KETI_SL_0000003833.MTS,61
3834,5,2017,측면,단어,KETI_SL_0000003834.MTS,62
3835,5,2017,측면,단어,KETI_SL_0000003835.MTS,63
3836,5,2017,측면,단어,KETI_SL_0000003836.MTS,64
3837,5,2017,측면,단어,KETI_SL_0000003837.MTS,65
3838,5,2017,측면,단어,KETI_SL_0000003838.MTS,66
3839,5,2017,측면,단어,KETI_SL_0000003839.MTS,67
3840,5,2017,측면,단어,KETI_SL_0000003840.MTS,68
3841,5,2017,측면,단어,KETI_SL_0000003841.MTS,69
3842,5,2017,측면,단어,KETI_SL_0000003842.MTS,70
3843,5,2017,측면,단어,KETI_SL_0000003843.MTS,71
3844,5,2017,측면,단어,KETI_SL_0000003844.MTS,72
3845,5,2017,측면,단어,KETI_SL_0000003845.MTS,73
3846,5,2017,측면,단어,KETI_SL_0000003846.MTS,74
3847,5,2017,측면,단어,KETI_SL_0000003847.MTS,75
3848,5,2017,측면,단어,KETI_SL_0000003848.MTS,76
3849,5,2017,측면,단어,KETI_SL_0000003849.MTS,77
3850,5,2017,측면,단어,KETI_SL_0000003850.MTS,78
3851,5,2017,측면,단어,KETI_SL_0000003851.MTS,79
3852,5,2017,측면,단어,KETI_SL_0000003852.MTS,80
3853,5,2017,측면,단어,KETI_SL_0000003853.MTS,81
3854,5,2017,측면,단어,KETI_SL_0000003854.MTS,82
3855,5,2017,측면,단어,KETI_SL_0000003855.MTS,83
3856,5,2017,측면,단어,KETI_SL_0000003856.MTS,84
3857,5,2017,측면,단어,KETI_SL_0000003857.MTS,85
3858,5,2017,측면,단어,KETI_SL_0000003858.MTS,86
3859,5,2017,측면,단어,KETI_SL_0000003859.MTS,87
3860,5,2017,측면,단어,KETI_SL_0000003860.MTS,88
3861,5,2017,측면,단어,KETI_SL_0000003861.MTS,89
3862,5,2017,측면,단어,KETI_SL_0000003862.MTS,90
3863,5,2017,측면,단어,KETI_SL_0000003863.MTS,91
3864,5,2017,측면,단어,KETI_SL_0000003864.MTS,92
3865,5,2017,측면,단어,KETI_SL_0000003865.MTS,93
3866,5,2017,측면,단어,KETI_SL_0000003866.MTS,94
3867,5,2017,측면,단어,KETI_SL_0000003867.MTS,95
3868,5,2017,측면,단어,KETI_SL_0000003868.MTS,96
3869,5,2017,측면,단어,KETI_SL_0000003869.MTS,97
3870,5,2017,측면,단어,KETI_SL_0000003870.MTS,98
3871,5,2017,측면,단어,KETI_SL_0000003871.MTS,99
3872,5,2017,측면,단어,KETI_SL_0000003872.MTS,100
4191,6,2017,정면,단어,KETI_SL_0000004191.MOV,0
4192,6,2017,정면,단어,KETI_SL_0000004192.MOV,1
4193,6,2017,정면,단어,KETI_SL_0000004193.MOV,2
4194,6,2017,정면,단어,KETI_SL_0000004194.MOV,3
4195,6,2017,정면,단어,KETI_SL_0000004195.MOV,4
4196,6,2017,정면,단어,KETI_SL_0000004196.MOV,5
4197,6,2017,정면,단어,KETI_SL_0000004197.MOV,6
4198,6,2017,정면,단어,KETI_SL_0000004198.MOV,7
4199,6,2017,정면,단어,KETI_SL_0000004199.MOV,8
4200,6,2017,정면,단어,KETI_SL_0000004200.MOV,9
4201,6,2017,정면,단어,KETI_SL_0000004201.MOV,10
4202,6,2017,정면,단어,KETI_SL_0000004202.MOV,11
4203,6,2017,정면,단어,KETI_SL_0000004203.MOV,12
4204,6,2017,정면,단어,KETI_SL_0000004204.MOV,13
4205,6,2017,정면,단어,KETI_SL_0000004205.MOV,14
4206,6,2017,정면,단어,KETI_SL_0000004206.MOV,15
4207,6,2017,정면,단어,KETI_SL_0000004207.MOV,16
4208,6,2017,정면,단어,KETI_SL_0000004208.MOV,17
4209,6,2017,정면,단어,KETI_SL_0000004209.MOV,18
4210,6,2017,정면,단어,KETI_SL_0000004210.MOV,19
4211,6,2017,정면,단어,KETI_SL_0000004211.MOV,20
4212,6,2017,정면,단어,KETI_SL_0000004212.MOV,21
4213,6,2017,정면,단어,KETI_SL_0000004213.MOV,22
4214,6,2017,정면,단어,KETI_SL_0000004214.MOV,23
4215,6,2017,정면,단어,KETI_SL_0000004215.MOV,24
4216,6,2017,정면,단어,KETI_SL_0000004216.MOV,25
4217,6,2017,정면,단어,KETI_SL_0000004217.MOV,26
4218,6,2017,정면,단어,KETI_SL_0000004218.MOV,27
4219,6,2017,정면,단어,KETI_SL_0000004219.MOV,28
4220,6,2017,정면,단어,KETI_SL_0000004220.MOV,29
4221,6,2017,정면,단어,KETI_SL_0000004221.MOV,30
4222,6,2017,정면,단어,KETI_SL_0000004222.MOV,31
4223,6,2017,정면,단어,KETI_SL_0000004223.MOV,32
4224,6,2017,정면,단어,KETI_SL_0000004224.MOV,33
4225,6,2017,정면,단어,KETI_SL_0000004225.MOV,34
4226,6,2017,정면,단어,KETI_SL_0000004226.MOV,35
4227,6,2017,정면,단어,KETI_SL_0000004227.MOV,36
4228,6,2017,정면,단어,KETI_SL_0000004228.MOV,37
4229,6,2017,정면,단어,KETI_SL_0000004229.MOV,38
4230,6,2017,정면,단어,KETI_SL_0000004230.MOV,39
4231,6,2017,정면,단어,KETI_SL_0000004231.MOV,40
4232,6,2017,정면,단어,KETI_SL_0000004232.MOV,41
4233,6,2017,정면,단어,KETI_SL_0000004233.MOV,42
4234,6,2017,정면,단어,KETI_SL_0000004234.MOV,43
4235,6,2017,정면,단어,KETI_SL_0000004235.MOV,44
4236,6,2017,정면,단어,KETI_SL_0000004236.MOV,45
4237,6,2017,정면,단어,KETI_SL_0000004237.MOV,46
4238,6,2017,정면,단어,KETI_SL_0000004238.MOV,47
4239,6,2017,정면,단어,KETI_SL_0000004239.MOV,48
4240,6,2017,정면,단어,KETI_SL_0000004240.MOV,49
4241,6,2017,정면,단어,KETI_SL_0000004241.MOV,50
4242,6,2017,정면,단어,KETI_SL_0000004242.MOV,51
4243,6,2017,정면,단어,KETI_SL_0000004243.MOV,52
4244,6,2017,정면,단어,KETI_SL_0000004244.MOV,53
4245,6,2017,정면,단어,KETI_SL_0000004245.MOV,54
4246,6,2017,정면,단어,KETI_SL_0000004246.MOV,55
4247,6,2017,정면,단어,KETI_SL_0000004247.MOV,56
4248,6,2017,정면,단어,KETI_SL_0000004248.MOV,57
4249,6,2017,정면,단어,KETI_SL_0000004249.MOV,58
4250,6,2017,정면,단어,KETI_SL_0000004250.MOV,59
4251,6,2017,정면,단어,KETI_SL_0000004251.MOV,60
4252,6,2017,정면,단어,KETI_SL_0000004252.MOV,61
4253,6,2017,정면,단어,KETI_SL_0000004253.MOV,62
4254,6,2017,정면,단어,KETI_SL_0000004254.MOV,63
4255,6,2017,정면,단어,KETI_SL_0000004255.MOV,64
4256,6,2017,정면,단어,KETI_SL_0000004256.MOV,65
4257,6,2017,정면,단어,KETI_SL_0000004257.MOV,66
4258,6,2017,정면,단어,KETI_SL_0000004258.MOV,67
4259,6,2017,정면,단어,KETI_SL_0000004259.MOV,68
4260,6,2017,정면,단어,KETI_SL_0000004260.MOV,69
4261,6,2017,정면,단어,KETI_SL_0000004261.MOV,70
4262,6,2017,정면,단어,KETI_SL_0000004262.MOV,71
4263,6,2017,정면,단어,KETI_SL_0000004263.MOV,72
4264,6,2017,정면,단어,KETI_SL_0000004264.MOV,73
4265,6,2017,정면,단어,KETI_SL_0000004265.MOV,74
4266,6,2017,정면,단어,KETI_SL_0000004266.MOV,75
4267,6,2017,정면,단어,KETI_SL_0000004267.MOV,76
4268,6,2017,정면,단어,KETI_SL_0000004268.MOV,77
4269,6,2017,정면,단어,KETI_SL_0000004269.MOV,78
4270,6,2017,정면,단어,KETI_SL_0000004270.MOV,79
4271,6,2017,정면,단어,KETI_SL_0000004271.MOV,80
4272,6,2017,정면,단어,KETI_SL_0000004272.MOV,81
4273,6,2017,정면,단어,KETI_SL_0000004273.MOV,82
4274,6,2017,정면,단어,KETI_SL_0000004274.MOV,83
4275,6,2017,정면,단어,KETI_SL_0000004275.MOV,84
4276,6,2017,정면,단어,KETI_SL_0000004276.MOV,85
4277,6,2017,정면,단어,KETI_SL_0000004277.MOV,86
4278,6,2017,정면,단어,KETI_SL_0000004278.MOV,87
4279,6,2017,정면,단어,KETI_SL_0000004279.MOV,88
4280,6,2017,정면,단어,KETI_SL_0000004280.MOV,89
4281,6,2017,정면,단어,KETI_SL_0000004281.MOV,90
4282,6,2017,정면,단어,KETI_SL_0000004282.MOV,91
4283,6,2017,정면,단어,KETI_SL_0000004283.MOV,92
4284,6,2017,정면,단어,KETI_SL_0000004284.MOV,93
4285,6,2017,정면,단어,KETI_SL_0000004285.MOV,94
4286,6,2017,정면,단어,KETI_SL_0000004286.MOV,95
4287,6,2017,정면,단어,KETI_SL_0000004287.MOV,96
4288,6,2017,정면,단어,KETI_SL_0000004288.MOV,97
4289,6,2017,정면,단어,KETI_SL_0000004289.MOV,98
4290,6,2017,정면,단어,KETI_SL_0000004290.MOV,99
4291,6,2017,정면,단어,KETI_SL_0000004291.MOV,100
4610,6,2017,측면,단어,KETI_SL_0000004610.MTS,0
4611,6,2017,측면,단어,KETI_SL_0000004611.MTS,1
4612,6,2017,측면,단어,KETI_SL_0000004612.MTS,2
4613,6,2017,측면,단어,KETI_SL_0000004613.MTS,3
4614,6,2017,측면,단어,KETI_SL_0000004614.MTS,4
4615,6,2017,측면,단어,KETI_SL_0000004615.MTS,5
4616,6,2017,측면,단어,KETI_SL_0000004616.MTS,6
4617,6,2017,측면,단어,KETI_SL_0000004617.MTS,7
4618,6,2017,측면,단어,KETI_SL_0000004618.MTS,8
4619,6,2017,측면,단어,KETI_SL_0000004619.MTS,9
4620,6,2017,측면,단어,KETI_SL_0000004620.MTS,10
4621,6,2017,측면,단어,KETI_SL_0000004621.MTS,11
4622,6,2017,측면,단어,KETI_SL_0000004622.MTS,12
4623,6,2017,측면,단어,KETI_SL_0000004623.MTS,13
4624,6,2017,측면,단어,KETI_SL_0000004624.MTS,14
4625,6,2017,측면,단어,KETI_SL_0000004625.MTS,15
4626,6,2017,측면,단어,KETI_SL_0000004626.MTS,16
4627,6,2017,측면,단어,KETI_SL_0000004627.MTS,17
4628,6,2017,측면,단어,KETI_SL_0000004628.MTS,18
4629,6,2017,측면,단어,KETI_SL_0000004629.MTS,19
4630,6,2017,측면,단어,KETI_SL_0000004630.MTS,20
4631,6,2017,측면,단어,KETI_SL_0000004631.MTS,21
4632,6,2017,측면,단어,KETI_SL_0000004632.MTS,22
4633,6,2017,측면,단어,KETI_SL_0000004633.MTS,23
4634,6,2017,측면,단어,KETI_SL_0000004634.MTS,24
4635,6,2017,측면,단어,KETI_SL_0000004635.MTS,25
4636,6,2017,측면,단어,KETI_SL_0000004636.MTS,26
4637,6,2017,측면,단어,KETI_SL_0000004637.MTS,27
4638,6,2017,측면,단어,KETI_SL_0000004638.MTS,28
4639,6,2017,측면,단어,KETI_SL_0000004639.MTS,29
4640,6,2017,측면,단어,KETI_SL_0000004640.MTS,30
4641,6,2017,측면,단어,KETI_SL_0000004641.MTS,31
4642,6,2017,측면,단어,KETI_SL_0000004642.MTS,32
4643,6,2017,측면,단어,KETI_SL_0000004643.MTS,33
4644,6,2017,측면,단어,KETI_SL_0000004644.MTS,34
4645,6,2017,측면,단어,KETI_SL_0000004645.MTS,35
4646,6,2017,측면,단어,KETI_SL_0000004646.MTS,36
4647,6,2017,측면,단어,KETI_SL_0000004647.MTS,37
4648,6,2017,측면,단어,KETI_SL_0000004648.MTS,38
4649,6,2017,측면,단어,KETI_SL_0000004649.MTS,39
4650,6,2017,측면,단어,KETI_SL_0000004650.MTS,40
4651,6,2017,측면,단어,KETI_SL_0000004651.MTS,41
4652,6,2017,측면,단어,KETI_SL_0000004652.MTS,42
4653,6,2017,측면,단어,KETI_SL_0000004653.MTS,43
4654,6,2017,측면,단어,KETI_SL_0000004654.MTS,44
4655,6,2017,측면,단어,KETI_SL_0000004655.MTS,45
4656,6,2017,측면,단어,KETI_SL_0000004656.MTS,46
4657,6,2017,측면,단어,KETI_SL_0000004657.MTS,47
4658,6,2017,측면,단어,KETI_SL_0000004658.MTS,48
4659,6,2017,측면,단어,KETI_SL_0000004659.MTS,49
4660,6,2017,측면,단어,KETI_SL_0000004660.MTS,50
4661,6,2017,측면,단어,KETI_SL_0000004661.MTS,51
4662,6,2017,측면,단어,KETI_SL_0000004662.MTS,52
4663,6,2017,측면,단어,KETI_SL_0000004663.MTS,53
4664,6,2017,측면,단어,KETI_SL_0000004664.MTS,54
4665,6,2017,측면,단어,KETI_SL_0000004665.MTS,55
4666,6,2017,측면,단어,KETI_SL_0000004666.MTS,56
4667,6,2017,측면,단어,KETI_SL_0000004667.MTS,57
4668,6,2017,측면,단어,KETI_SL_0000004668.MTS,58
4669,6,2017,측면,단어,KETI_SL_0000004669.MTS,59
4670,6,2017,측면,단어,KETI_SL_0000004670.MTS,60
4671,6,2017,측면,단어,KETI_SL_0000004671.MTS,61
4672,6,2017,측면,단어,KETI_SL_0000004672.MTS,62
4673,6,2017,측면,단어,KETI_SL_0000004673.MTS,63
4674,6,2017,측면,단어,KETI_SL_0000004674.MTS,64
4675,6,2017,측면,단어,KETI_SL_0000004675.MTS,65
4676,6,2017,측면,단어,KETI_SL_0000004676.MTS,66
4677,6,2017,측면,단어,KETI_SL_0000004677.MTS,67
4678,6,2017,측면,단어,KETI_SL_0000004678.MTS,68
4679,6,2017,측면,단어,KETI_SL_0000004679.MTS,69
4680,6,2017,측면,단어,KETI_SL_0000004680.MTS,70
4681,6,2017,측면,단어,KETI_SL_0000004681.MTS,71
4682,6,2017,측면,단어,KETI_SL_0000004682.MTS,72
4683,6,2017,측면,단어,KETI_SL_0000004683.MTS,73
4684,6,2017,측면,단어,KETI_SL_0000004684.MTS,74
4685,6,2017,측면,단어,KETI_SL_0000004685.MTS,75
4686,6,2017,측면,단어,KETI_SL_0000004686.MTS,76
4687,6,2017,측면,단어,KETI_SL_0000004687.MTS,77
4688,6,2017,측면,단어,KETI_SL_0000004688.MTS,78
4689,6,2017,측면,단어,KETI_SL_0000004689.MTS,79
4690,6,2017,측면,단어,KETI_SL_0000004690.MTS,80
4691,6,2017,측면,단어,KETI_SL_0000004691.MTS,81
4692,6,2017,측면,단어,KETI_SL_0000004692.MTS,82
4693,6,2017,측면,단어,KETI_SL_0000004693.MTS,83
4694,6,2017,측면,단어,KETI_SL_0000004694.MTS,84
4695,6,2017,측면,단어,KETI_SL_0000004695.MTS,85
4696,6,2017,측면,단어,KETI_SL_0000004696.MTS,86
4697,6,2017,측면,단어,KETI_SL_0000004697.MTS,87
4698,6,2017,측면,단어,KETI_SL_0000004698.MTS,88
4699,6,2017,측면,단어,KETI_SL_0000004699.MTS,89
4700,6,2017,측면,단어,KETI_SL_0000004700.MTS,90
4701,6,2017,측면,단어,KETI_SL_0000004701.MTS,91
4702,6,2017,측면,단어,KETI_SL_0000004702.MTS,92
4703,6,2017,측면,단어,KETI_SL_0000004703.MTS,93
4704,6,2017,측면,단어,KETI_SL_0000004704.MTS,94
4705,6,2017,측면,단어,KETI_SL_0000004705.MTS,95
4706,6,2017,측면,단어,KETI_SL_0000004706.MTS,96
4707,6,2017,측면,단어,KETI_SL_0000004707.MTS,97
4708,6,2017,측면,단어,KETI_SL_0000004708.MTS,98
4709,6,2017,측면,단어,KETI_SL_0000004709.MTS,99
4710,6,2017,측면,단어,KETI_SL_0000004710.MTS,100
5029,7,2017,정면,단어,KETI_SL_0000005029.MOV,0
5030,7,2017,정면,단어,KETI_SL_0000005030.MOV,1
5031,7,2017,정면,단어,KETI_SL_0000005031.MOV,2
5032,7,2017,정면,단어,KETI_SL_0000005032.MOV,3
5033,7,2017,정면,단어,KETI_SL_0000005033.MOV,4
5034,7,2017,정면,단어,KETI_SL_0000005034.MOV,5
5035,7,2017,정면,단어,KETI_SL_0000005035.MOV,6
5036,7,2017,정면,단어,KETI_SL_0000005036.MOV,7
5037,7,2017,정면,단어,KETI_SL_0000005037.MOV,8
5038,7,2017,정면,단어,KETI_SL_0000005038.MOV,9
5039,7,2017,정면,단어,KETI_SL_0000005039.MOV,10
5040,7,2017,정면,단어,KETI_SL_0000005040.MOV,11
5041,7,2017,정면,단어,KETI_SL_0000005041.MOV,12
5042,7,2017,정면,단어,KETI_SL_0000005042.MOV,13
5043,7,2017,정면,단어,KETI_SL_0000005043.MOV,14
5044,7,2017,정면,단어,KETI_SL_0000005044.MOV,15
5045,7,2017,정면,단어,KETI_SL_0000005045.MOV,16
5046,7,2017,정면,단어,KETI_SL_0000005046.MOV,17
5047,7,2017,정면,단어,KETI_SL_0000005047.MOV,18
5048,7,2017,정면,단어,KETI_SL_0000005048.MOV,19
5049,7,2017,정면,단어,KETI_SL_0000005049.MOV,20
5050,7,2017,정면,단어,KETI_SL_0000005050.MOV,21
5051,7,2017,정면,단어,KETI_SL_0000005051.MOV,22
5052,7,2017,정면,단어,KETI_SL_0000005052.MOV,23
5053,7,2017,정면,단어,KETI_SL_0000005053.MOV,24
5054,7,2017,정면,단어,KETI_SL_0000005054.MOV,25
5055,7,2017,정면,단어,KETI_SL_0000005055.MOV,26
5056,7,2017,정면,단어,KETI_SL_0000005056.MOV,27
5057,7,2017,정면,단어,KETI_SL_0000005057.MOV,28
5058,7,2017,정면,단어,KETI_SL_0000005058.MOV,29
5059,7,2017,정면,단어,KETI_SL_0000005059.MOV,30
5060,7,2017,정면,단어,KETI_SL_0000005060.MOV,31
5061,7,2017,정면,단어,KETI_SL_0000005061.MOV,32
5062,7,2017,정면,단어,KETI_SL_0000005062.MOV,33
5063,7,2017,정면,단어,KETI_SL_0000005063.MOV,34
5064,7,2017,정면,단어,KETI_SL_0000005064.MOV,35
5065,7,2017,정면,단어,KETI_SL_0000005065.MOV,36
5066,7,2017,정면,단어,KETI_SL_0000005066.MOV,37
5067,7,2017,정면,단어,KETI_SL_0000005067.MOV,38
5068,7,2017,정면,단어,KETI_SL_0000005068.MOV,39
5069,7,2017,정면,단어,KETI_SL_0000005069.MOV,40
5070,7,2017,정면,단어,KETI_SL_0000005070.MOV,41
5071,7,2017,정면,단어,KETI_SL_0000005071.MOV,42
5072,7,2017,정면,단어,KETI_SL_0000005072.MOV,44
5073,7,2017,정면,단어,KETI_SL_0000005073.MOV,43
5074,7,2017,정면,단어,KETI_SL_0000005074.MOV,46
5075,7,2017,정면,단어,KETI_SL_0000005075.MOV,47
5076,7,2017,정면,단어,KETI_SL_0000005076.MOV,48
5077,7,2017,정면,단어,KETI_SL_0000005077.MOV,49
5078,7,2017,정면,단어,KETI_SL_0000005078.MOV,50
5079,7,2017,정면,단어,KETI_SL_0000005079.MOV,51
5080,7,2017,정면,단어,KETI_SL_0000005080.MOV,52
5081,7,2017,정면,단어,KETI_SL_0000005081.MOV,53
5082,7,2017,정면,단어,KETI_SL_0000005082.MOV,54
5083,7,2017,정면,단어,KETI_SL_0000005083.MOV,55
5084,7,2017,정면,단어,KETI_SL_0000005084.MOV,56
5085,7,2017,정면,단어,KETI_SL_0000005085.MOV,57
5086,7,2017,정면,단어,KETI_SL_0000005086.MOV,58
5087,7,2017,정면,단어,KETI_SL_0000005087.MOV,59
5088,7,2017,정면,단어,KETI_SL_0000005088.MOV,60
5089,7,2017,정면,단어,KETI_SL_0000005089.MOV,61
5090,7,2017,정면,단어,KETI_SL_0000005090.MOV,62
5091,7,2017,정면,단어,KETI_SL_0000005091.MOV,63
5092,7,2017,정면,단어,KETI_SL_0000005092.MOV,64
5093,7,2017,정면,단어,KETI_SL_0000005093.MOV,65
5094,7,2017,정면,단어,KETI_SL_0000005094.MOV,66
5095,7,2017,정면,단어,KETI_SL_0000005095.MOV,67
5096,7,2017,정면,단어,KETI_SL_0000005096.MOV,68
5097,7,2017,정면,단어,KETI_SL_0000005097.MOV,69
5098,7,2017,정면,단어,KETI_SL_0000005098.MOV,70
5099,7,2017,정면,단어,KETI_SL_0000005099.MOV,71
5100,7,2017,정면,단어,KETI_SL_0000005100.MOV,72
5101,7,2017,정면,단어,KETI_SL_0000005101.MOV,73
5102,7,2017,정면,단어,KETI_SL_0000005102.MOV,74
5103,7,2017,정면,단어,KETI_SL_0000005103.MOV,75
5104,7,2017,정면,단어,KETI_SL_0000005104.MOV,76
5105,7,2017,정면,단어,KETI_SL_0000005105.MOV,77
5106,7,2017,정면,단어,KETI_SL_0000005106.MOV,78
5107,7,2017,정면,단어,KETI_SL_0000005107.MOV,79
5108,7,2017,정면,단어,KETI_SL_0000005108.MOV,80
5109,7,2017,정면,단어,KETI_SL_0000005109.MOV,81
5110,7,2017,정면,단어,KETI_SL_0000005110.MOV,82
5111,7,2017,정면,단어,KETI_SL_0000005111.MOV,83
5112,7,2017,정면,단어,KETI_SL_0000005112.MOV,84
5113,7,2017,정면,단어,KETI_SL_0000005113.MOV,85
5114,7,2017,정면,단어,KETI_SL_0000005114.MOV,86
5115,7,2017,정면,단어,KETI_SL_0000005115.MOV,87
5116,7,2017,정면,단어,KETI_SL_0000005116.MOV,88
5117,7,2017,정면,단어,KETI_SL_0000005117.MOV,89
5118,7,2017,정면,단어,KETI_SL_0000005118.MOV,90
5119,7,2017,정면,단어,KETI_SL_0000005119.MOV,91
5120,7,2017,정면,단어,KETI_SL_0000005120.MOV,92
5121,7,2017,정면,단어,KETI_SL_0000005121.MOV,93
5122,7,2017,정면,단어,KETI_SL_0000005122.MOV,94
5123,7,2017,정면,단어,KETI_SL_0000005123.MOV,95
5124,7,2017,정면,단어,KETI_SL_0000005124.MOV,96
5125,7,2017,정면,단어,KETI_SL_0000005125.MOV,97
5126,7,2017,정면,단어,KETI_SL_0000005126.MOV,98
5127,7,2017,정면,단어,KETI_SL_0000005127.MOV,99
5128,7,2017,정면,단어,KETI_SL_0000005128.MOV,100
5447,7,2017,정면,단어,KETI_SL_0000005447.MTS,45
5448,7,2017,측면,단어,KETI_SL_0000005448.MTS,0
5449,7,2017,측면,단어,KETI_SL_0000005449.MTS,1
5450,7,2017,측면,단어,KETI_SL_0000005450.MTS,2
